,ds,yhat_upper,yhat,yhat_lower
2728,2020-08-14,141.24308774201023,127.84242553914832,114.0851347573596
2729,2020-08-15,143.45256275175836,130.45128232518502,117.60840325380784
2730,2020-08-16,143.47405346839633,130.22957332179723,117.82946331680441
2731,2020-08-17,140.69354060077615,127.26936356636548,114.691475243597
2732,2020-08-18,140.07628297887652,127.16882236407426,113.01708027341328
2733,2020-08-19,140.15871511025176,126.93099191199612,113.79909277301394
2734,2020-08-20,141.0134805719852,126.90346298621247,113.28028509208767
2735,2020-08-21,141.37682573277226,126.71137193814413,113.13913260016515
2736,2020-08-22,143.2675628902751,129.52455641193598,115.23362544309069
2737,2020-08-23,143.54536086452458,129.5022466338758,116.09832493845327
2738,2020-08-24,140.91456082327238,126.73367709413178,112.74315433482109
2739,2020-08-25,140.4477643556902,126.8146133212866,112.95044219596764
2740,2020-08-26,141.97286501687665,126.74616090928616,113.08122695277288
2741,2020-08-27,141.4773417979363,126.87446653737781,112.13335370485873
2742,2020-08-28,141.22141270552333,126.82372482362236,113.16695255026131
2743,2020-08-29,143.30306885265125,129.76332847226038,116.15557115852056
2744,2020-08-30,143.844539352404,129.85253906382727,116.4051135432671
2745,2020-08-31,142.24674993675612,127.18106423628458,111.83458883262786
2746,2020-09-01,141.98930032828835,127.34553728617843,112.60663014877953
2747,2020-09-02,142.44423276528354,127.34826803492192,112.74850727944781
2748,2020-09-03,142.85078431678085,127.53687669248704,113.45038388906487
2749,2020-09-04,142.88282536492036,127.53722679519751,114.06421752333948
2750,2020-09-05,146.19397643164146,130.52049709171058,116.30023741952557
2751,2020-09-06,145.83609561897453,130.64777224503428,116.30233276244883
2752,2020-09-07,143.38109335973684,128.0105406481709,114.34771497223998
2753,2020-09-08,144.241675621011,128.2070978868047,112.78557245326294
2754,2020-09-09,144.22491880793868,128.24122708008173,113.471321653451
2755,2020-09-10,145.7903573619483,128.4617700292831,112.03125687287243
2756,2020-09-11,144.67740612770146,128.49550719646288,114.23736315901482
2757,2020-09-12,147.42846936354027,131.514188023988,117.26052410015076
2758,2020-09-13,147.23699207600106,131.679092744061,116.1456627657809
2759,2020-09-14,145.1848564500517,129.08151486528294,113.48850687556443
2760,2020-09-15,145.99188381995623,129.31916334218144,113.50686996400249
2761,2020-09-16,145.5235326109525,129.39485570233677,113.91197668728067
2762,2020-09-17,146.12651329942454,129.65611567485567,114.09786158991358
2763,2020-09-18,146.58633310328267,129.7280925401196,113.16859002130522
2764,2020-09-19,149.3382640056424,132.780642517503,116.65266988232156
2765,2020-09-20,149.71549220265115,132.97295179046225,117.14205525279236
2766,2020-09-21,147.43378041849314,130.39408849704586,113.66647751030229
