,ds,yhat_upper,yhat,yhat_lower
3844,2020-01-22,237.80393782440396,225.46350246811406,212.5697351755109
3845,2020-01-23,238.34669428861218,225.42210796824375,212.07640535853324
3846,2020-01-24,238.20325086051602,225.25369198043924,212.8924648561715
3847,2020-01-25,238.11497394060368,224.80614089378207,212.7675806654574
3848,2020-01-26,237.82762249507837,224.84433426546664,212.79860820778828
3849,2020-01-27,237.67911190234963,225.44245605521527,212.86710939172934
3850,2020-01-28,238.66356212059318,225.65776280442333,212.14149560566378
3851,2020-01-29,238.49596869131625,225.75927191146224,212.7046955293294
3852,2020-01-30,238.68942350808362,225.81967991877508,213.14235189554492
3853,2020-01-31,238.9542689490784,225.76472323743215,213.3686968843106
3854,2020-02-01,237.89510394462943,225.440012254572,212.49335801557982
3855,2020-02-02,237.66174929560017,225.60786835385144,214.4093785458744
3856,2020-02-03,240.11063949837214,226.33970584080805,212.9776576881002
3857,2020-02-04,239.58746919844253,226.68987677200352,214.07260035359357
3858,2020-02-05,241.0871094948234,226.92443964039268,213.47350545935979
3859,2020-02-06,239.9120921003803,227.11315953082433,214.7341670589043
3860,2020-02-07,239.6467856860765,227.1789498329796,214.22871335558594
3861,2020-02-08,239.4707211691948,226.96478414983983,214.48819015040297
3862,2020-02-09,240.43694859521315,227.2306057215813,213.46936457447617
3863,2020-02-10,240.65905905184124,228.04577430718538,215.03252234221722
3864,2020-02-11,241.20763616432822,228.46296669208704,214.23350644972314
3865,2020-02-12,240.92371188406153,228.74699021499953,215.08995614212017
3866,2020-02-13,241.97468207311616,228.96681568384145,215.99303651304857
3867,2020-02-14,241.97773173932737,229.04503887439577,215.5366985157222
3868,2020-02-15,241.2416469222516,228.82479873107232,216.5778856814914
3869,2020-02-16,241.7466478448545,229.06667945981147,215.50688685483374
3870,2020-02-17,243.4455873901982,229.841136716903,216.3749212251076
3871,2020-02-18,242.99962779765298,230.20236470619602,217.7529815485189
3872,2020-02-19,244.20168162897306,230.41706458478615,217.44949122086814
3873,2020-02-20,244.73154327009345,230.55642188672266,217.13338231527564
3874,2020-02-21,243.1105069393456,230.54550379085418,216.58590218233644
3875,2020-02-22,244.13483339940674,230.23010622947228,217.23544528728226
3876,2020-02-23,244.45937179730174,230.37358009483683,216.44621565309316
3877,2020-02-24,244.6475484399463,231.04917894387864,218.70925121932163
3878,2020-02-25,245.01484261061225,231.313847275502,218.94006912881807
3879,2020-02-26,245.29581072912407,231.43691204256672,218.68529495195534
3880,2020-02-27,246.0830221329112,231.4919873045276,218.86392138801085
3881,2020-02-28,244.1753821811712,231.40630491461582,217.26614528040503
3882,2020-02-29,244.98713738766557,231.02750311791274,218.51440457910599
3883,2020-03-01,245.04188177103362,231.1204039553387,218.60201612314316
3884,2020-03-02,245.83990802313153,231.759323223598,217.00623293490202
3885,2020-03-03,245.0840913265405,232.00183308901572,218.25073143114884
3886,2020-03-04,246.02566329214147,232.1174406863603,219.16967981245932
3887,2020-03-05,246.52160064916106,232.17949290505283,219.04590524445223
3888,2020-03-06,245.13624283450181,232.11452017351695,218.4318728744313
3889,2020-03-07,245.3684441182189,231.76905065921395,217.59342619834513
3890,2020-03-08,246.2458848490018,231.90642495982794,217.40677599163007
3891,2020-03-09,246.4970342913598,232.59915388062785,219.03700996718652
3892,2020-03-10,245.69083987560262,232.9027379404939,219.33137689256554
3893,2020-03-11,246.22841074519636,233.08441022532728,218.42216013401878
3894,2020-03-12,247.0819868161705,233.21511087305237,220.59644957529844
3895,2020-03-13,247.46665503546137,233.21890393345743,219.34480364713332
3896,2020-03-14,246.61274420262592,232.93986586469308,219.82847960143278
3897,2020-03-15,248.61122551778445,233.13897356104212,219.26397005301172
3898,2020-03-16,248.36081291972096,233.88653236481903,219.38058165320254
3899,2020-03-17,248.55705269943155,234.2360606637302,219.823235813206
3900,2020-03-18,249.08975579405958,234.4530908114857,219.22278698353213
3901,2020-03-19,249.15462640728256,234.60719298945713,220.3888022857857
3902,2020-03-20,249.4806252712921,234.62143134858624,221.49426896476078
3903,2020-03-21,248.9763122733726,234.3392805916252,219.7894848750541
3904,2020-03-22,249.32285725666299,234.5215301220042,220.52533287695707
3905,2020-03-23,249.88419592482376,235.2387157982453,221.57800593099375
3906,2020-03-24,250.41567487998753,235.54499584663498,221.24749591340407
3907,2020-03-25,250.47520489779862,235.706930986374,222.42657494177365
3908,2020-03-26,250.29301864167002,235.79547605590759,222.6006536092539
3909,2020-03-27,250.5358916232432,235.7353934839008,220.58105549098215
3910,2020-03-28,249.63798914679035,235.37211807180694,221.14974740055823
3911,2020-03-29,250.51505798260703,235.4686017842513,221.45557477732189
3912,2020-03-30,251.56085678576582,236.09768037210313,221.78744405473634
3913,2020-03-31,250.35378305695434,236.31588032958356,221.1007831023023
3914,2020-04-01,251.5631665553247,236.3921282931584,221.42255217669373
3915,2020-04-02,250.43304203369482,236.3996722685643,222.2093601483607
3916,2020-04-03,251.17829874211938,236.26542710940842,222.3489404812288
3917,2020-04-04,250.49391067200298,235.83677571546082,221.46447641480307
3918,2020-04-05,251.4250899055974,235.87835651068863,221.15227950093282
3919,2020-04-06,252.13565002778267,236.4643806980397,222.07835051089074
3920,2020-04-07,251.25774244583604,236.65239922414074,222.53348429155102
3921,2020-04-08,252.20882095817203,236.71198271204764,222.21209765152486
3922,2020-04-09,251.43489832643257,236.71662458416364,222.43017427873164
3923,2020-04-10,251.74029496601958,236.59308029661108,222.4816421232848
3924,2020-04-11,252.03038317875644,236.18817429938832,221.73550293628892
3925,2020-04-12,251.9788171349521,236.26560507383374,222.19654406073488
3926,2020-04-13,252.25818893243945,236.89829118841968,222.2267125469235
3927,2020-04-14,251.52666081462718,237.14217742004863,222.55190959592366
3928,2020-04-15,251.93838149802383,237.26496301013154,222.33001867701267
3929,2020-04-16,253.06142059491683,237.33806082179223,222.60676341334977
3930,2020-04-17,253.6444818104054,237.28599864050906,222.55659188200374
3931,2020-04-18,253.96029740299096,236.95329238048373,222.4114711943963
3932,2020-04-19,253.28883792511303,237.1013195782117,221.81807313490435
3933,2020-04-20,252.96931021628927,237.80073408468596,222.58087993136377
3934,2020-04-21,252.78939005896416,238.10533897416812,222.29440139442346
3935,2020-04-22,253.79062021372138,238.2808777697909,222.2029193576632
3936,2020-04-23,254.0426567526631,238.39705090136243,223.1124793693295
3937,2020-04-24,254.831710115477,238.37696695897566,222.95974509459654
3938,2020-04-25,254.73452135274968,238.06405704727788,223.01889513695357
3939,2020-04-26,253.71888875344382,238.2189794280415,223.31286753355354
3940,2020-04-27,255.632448799337,238.91205446671495,222.17640066824947
3941,2020-04-28,254.4833151860338,239.1971463288521,224.30025598109643
3942,2020-04-29,255.43704853211284,239.34045129425803,223.44724333386853
3943,2020-04-30,255.90148594578588,239.41249971756432,224.167021103345
3944,2020-05-01,255.7780982430499,239.33758165350162,224.05247330123825
3945,2020-05-02,254.86315004940943,238.96062523361923,223.518980064232
3946,2020-05-03,255.2387934114786,239.0440560673146,223.18044007454588
3947,2020-05-04,256.0978761792529,239.66017903864244,223.94884683426992
3948,2020-05-05,256.055246834257,239.86500053065612,224.76720488251758
3949,2020-05-06,256.3379926154142,239.92695271375374,223.72702903632262
3950,2020-05-07,256.92348177471115,239.91882882565668,223.88496178576824
3951,2020-05-08,256.1091284867498,239.76714143431292,223.36382829146442
3952,2020-05-09,255.3176266355597,239.31893475938963,223.629014490027
3953,2020-05-10,256.12962041879825,239.33858127149765,223.87026603689736
3954,2020-05-11,256.65206518865904,239.90010578711846,224.3511149346213
3955,2020-05-12,256.7858353792371,240.06095678373805,223.17881771927134
3956,2020-05-13,256.779998128015,240.09068806120368,222.9834470095956
3957,2020-05-14,255.79523564293333,240.0628609200889,223.4170588815695
3958,2020-05-15,256.6576701854847,239.90437980918276,223.72741425941268
3959,2020-05-16,256.1708690224235,239.46229316874042,222.827198614058
3960,2020-05-17,257.01318200000395,239.50059001143143,222.97967561392548
3961,2020-05-18,256.35150418979134,240.09253544494027,224.57861597656205
3962,2020-05-19,256.9491847514736,240.29446451112048,223.68966994696234
